Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),列數在列表視圖或網格場（合計列應小於11）,
Operating Company Name,运营公司名称,
Options,選項,
Other,其他,
Parent Operating Company,母公司运营公司,
Parts,部件,
Password,密码,
Pending Verification,待验证,
Percent,百分比,
Perm Level,權限等級,
Permissions,权限,
Phone,电话,
Phone No,电话号码,
Phone No.,电话号码,
Phone Number,电话号码,
Position,职位,
Precision,精確,
Print,打印,
Print Hide,列印隱藏,
Print Hide If No Value,打印隱藏如果沒有值,
Print Width,列印寬度,
Privacy Policy,隐私政策,
Production method,生产方法,
Qty to Split,拆分数量,
Rating,評分,
Raw Mass,原始质量,
Read Only,只读,
Reason to Reject,拒绝的理由,
Rejected,拒绝,
Reload,重新载入,
Remember Last Selected Value,記得去年選定的值,
Report Hide,報告隱藏,
Section Break,分節符,
Select,选择,
Selected,精选,
Session Defaults,会话默认值,
Set non-standard precision for a Float or Currency field,設置非標精度浮點數或貨幣領域,
Show Dashboard,显示仪表板,
Signature,簽名,
Small Text,小文,
Source,资料来源,
Source Name,源名称,
Source of Indirect Emission Factor,间接排放因子的来源,
Source of electricity,电力来源,
Source_name,源名称,
Specific (direct) embedded emissions [tCO2/t],具体（直接）内含排放 [tCO2/t],
Specific (indirect) embedded emissions [tCO2/t],具体（间接）内含排放 [tCO2/t],
Split,分割,
Sr.,Sr.,
Status,现状,
Street and Number,街道和编号,
Submit Emission,提交排放,
Supplier,供应商,
Supplier Name,供应商名称,
Supplier Number,供应商编号,
System Manager,系统管理员,
Table,表,
Table MultiSelect,表MultiSelect,
Template,模板,
Text,文本,
Text Editor,文字編輯器,
Time,时间,
Title,标题,
Translatable,可翻譯,
Type,类型,
Unique,獨特,
Update Commercial Contact Details,更新商业联系信息,
Update Contact Details,更新联系方式,
View Website,查看网站,
Which emission trading system (link to legal act)?,哪种排放交易体系（与法律行为的链接）？,
Width,寬度,
Yes,是,
ZIP Code,邮政编码,
Zip code,邮政编码,
